MUNICIPIO,CODIGO DANE INSTITUCIÓN,ESTABLECIMIENTO EDUCATIVO,CODIGO DANE SEDE,SEDE,VEREDA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000035,EL DATIL,EL DATIL
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000108,EL VOLADOR,EL VOLADOR
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000213,LA MESA,LA MESA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000078,PERDIGUIZ,PERDIGUIZ
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000183,TIBACOTA,TIBACOTA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000175,LA VEGA,LA VEGA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000311,ECOL0GICA BATÁ,CENTRO
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000060,LIMON,LIMON
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000167,MEDIA ESTANCIA,MEDIA ESTANCIA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000086,VIJAGUAL,VIJAGUAL
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000116,QUEBRADA NEGRA,QUEBRADA NEGRA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000205,NARANJOS,NARANJOS
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000256,SAN PEDRO,SAN PEDRO
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000043,AGUA BLANCA GRANDE,AGUA BLANCA GRANDE
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000141,MUSEÑITO,MUSEÑITO
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000159,MUSEÑO CENTRO,MUSEÑO CENTRO
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000221,LA SERRANÍA,LA SERRANIA
MACANAL,115425000014,INSTITUCIÓN EDUCATIVA TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000132,AGUA BLANCA CHIQUITA,AGUA BLANCA CHIQUITA
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000057,INSTITUCIÓN EDUCATIVA  LA CABAÑA SEDE PRINCIPAL,SANTA ROSA MARIPI
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000049,FOGONES,SANTA ROSA MARIPI
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000383,BELLA UNION,SANTA ROSA MARIPI
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000081,GUAZO,GUAZO
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000120,CONTENTO,MARIPI VIEJO SECTOR CONTENTO
MARIPÍ,215442000057,INSTITUCIÓN EDUCATIVA LA CABAÑA,215442000154,HOYO CAICEDO,GUAYABAL - SECTOR HOYO CAICEDO
MARIPÍ,215442000065,INSTITUCIÓN EDUCATIVA TECNICA  ZULIA DE MARIPÍ,215442000065,INSTITUCIÓN EDUCATIVA TECNICA  ZULIA DE MARIPÍ SEDE PRINCIPAL,ZULIA INSPECCIÓN ZULIA
MARIPÍ,215442000065,INSTITUCIÓN EDUCATIVA TECNICA  ZULIA DE MARIPÍ,215442000413,CANANCEPI,ZULIA SECTOR CANANCEPI
MARIPÍ,215442000065,INSTITUCIÓN EDUCATIVA TECNICA  ZULIA DE MARIPÍ,215442000111,GUARUMAL,ZULIA SECTOR GUARUMAL
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215109000325,SABANETA,SABANETA
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000189,PORTACHUELO,CENTRO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000162,LLANO DE PALMAS,CENTRO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000430,LA BATEA,PALMAR
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000073,EL PALMAR,PALMAR
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000375,EL COPER,PALMAR
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000103,SALTO,CENTRO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000197,GUAYABAL,SECTOR GUAYABAL CENTRO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000391,SAN ANTONIO,GUAYABAL SECTOR SAN ANTONIO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000456,SAN ANTONIO BAJO,SECTOR SAN ANTONIO BAJO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000367,PAN DE AZUCAR,GUAYABAL SECTOR PAN DE AZUCAR
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000278,BOQUERON,MARIPI VIEJO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000090,MARIPI VIEJO,MARIPI V IEJO
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000201,TAPIAS,GUAYABAL SECTOR TAPIAS
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000171,LA CARRERA,SECTOR ALTO LA CARRERA
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000421,ALTO DE LAS CRUCES,CARRERA
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000341,LA VEGA DEL TIGRE,SECTOR LA VEGA DEL TIGRE
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000138,NARAPAY,SECTOR NARAPAY
MARIPÍ,315442000264,INSTITUCIÓN  EDUCATIVA JORGE ELIECER GAITAN,215442000448,SANTA RITA,SECTOR SANTA RITA
MIRAFLORES,115455000027,INSTITUCIÓN EDUCATIVA SERGIO CAMARGO,215455000226,COLEGIO BASICO TUNJITA,TUNJITA
MIRAFLORES,115455000027,INSTITUCIÓN EDUCATIVA SERGIO CAMARGO,215455000196,GUAMAL,GUAMAL
MIRAFLORES,115455000027,INSTITUCIÓN EDUCATIVA SERGIO CAMARGO,215455000251,ESTANCIA Y TABLÓN,ESTANCIA Y TABLON
MIRAFLORES,115455000027,INSTITUCIÓN EDUCATIVA SERGIO CAMARGO,215455000242,SAN ANTONIO,SAN ANTONIO
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000111,AYATA,AYATA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA  TECNICA MIRAFLORES SEDE PRINCIPAL,MIRAFLORES
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000129,CHAPACIA,CHAPACIA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000137,LADERAS,LADERAS
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000102,ARRAYAN,ARRAYAN
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000145,MATARREDONDA ABAJO,MATARREDONDA ABAJO
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000064,SUNA ABAJO,SUNA ABAJO
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000072,LA RUSA,LA RUSA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000200,SUNA ARRIBA,SUNA ARRIBA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000269,SANTOS ACOSTA,PUEBLO Y CAJÓN
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000161,MORRO ARRIBA,MORRO ARRIBA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000153,MATARREDONDA ARRIBA,MATARREDONDA ARRIBA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000170,MORRO ABAJO,MORRO ABAJO
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000081,CAPELLANIA,CAPELLANIA
MIRAFLORES,215455000099,INSTITUCIÓN EDUCATIVA TECNICA MIRAFLORES,215455000234,BUENOS AIRES ARRIBA,BUENOS AIRES ARRIBA
MONGUA,215464000263,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000263,DIVINO NIÑO,MONGUI
MONGUA,215464000271,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000271,MARIA AUXILIADORA,CENTRO
MONGUA,215464000131,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000131,CANDELARIA,MONGUI
MONGUA,215464000182,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000182,EL CARMEN,MONGUI
MONGUA,215464000255,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000255,DUZMON,DUZMON
MONGUA,215464000051,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000051,BURICI,SIRGUAZA
MONGUA,215464000298,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000298,CUCHIJAO,SIRGUAZA
MONGUA,215464000069,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000069,PALO ARMADO,SIRGUAZA
MONGUA,215464000191,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000191,SALINA DE MONGUA,SIRGUAZA
MONGUA,215464000204,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000204,SALINA DE GAMEZA,SIRGUAZA
MONGUA,215464000280,INSTITUCIÓN EDUCATIVA TECNICA LISANDRO CELY,215464000280,OGONTA,SIRGUAZA
MONGUA,215464000085,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000085,INSTITUCIÓN EDUCATIVA  TUNJUELO SEDE PRINCIPAL,TUNJUELO
MONGUA,215464000158,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000158,SAN IGNACIO,TUNJUELO
MONGUA,215464000174,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000174,EL TRANSITO,TUNJUELO
MONGUA,215464000107,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000107,DUCE,DUCE
MONGUA,215464000115,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000115,OICITA,DUCE
MONGUA,215464000140,INSTITUCIÓN EDUCATIVA TUNJUELO,215464000140,LA LEONERA,DUCE
MONGUÍ,115466000011,INSTITUCIÓN EDUCATIVA TECNICA JOSE ACEVEDO Y GOMEZ,215466000163,LA CHACARA,REGINALDO
MONGUÍ,115466000011,INSTITUCIÓN EDUCATIVA TECNICA JOSE ACEVEDO Y GOMEZ,215466000139,VALLADO,VALLADOS
MONGUÍ,115466000011,INSTITUCIÓN EDUCATIVA TECNICA JOSE ACEVEDO Y GOMEZ,215466000066,PERICOS,PERICOS
MONGUÍ,115466000151,INSTITUCIÓN EDUCATIVA TECNICA DE MONGUI,215466000082,TEGUA,TEGUA
MONGUÍ,115466000151,INSTITUCIÓN EDUCATIVA TECNICA DE MONGUI,215466000074,REGINALDO,REGINALDO
MONGUÍ,115466000151,INSTITUCIÓN EDUCATIVA TECNICA DE MONGUI,215466000147,SAN ANTONIO,SAN ANTONIO
MONGUÍ,115466000151,INSTITUCIÓN EDUCATIVA TECNICA DE MONGUI,215466000058,VILLA GOMEZ,HATO VIEJO
MONGUÍ,115466000151,INSTITUCIÓN EDUCATIVA TECNICA DE MONGUI,215466000121,SAN ISIDRO,SAN ISIDRO
MONIQUIRÁ,215469000075,INSTITUCIÓN EDUCATIVA HERNANDO GELVEZ SUAREZ,215469000202,COLORADO,COLORADO
MONIQUIRÁ,215469000075,INSTITUCIÓN EDUCATIVA HERNANDO GELVEZ SUAREZ,215469000351,SAN CRISTOBAL,PAPAYAL
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000083,INSTITUCIÓN EDUCATIVA  MARCO FIDEL SUAREZ SEDE PRINCIPAL,PANTANILLO
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000253,BELTRAN,BELTRAN
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000211,CORALINA,CORALINA
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000172,EL CHOVO,EL CHOVO
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000148,LA CAPILLA,LA CAPILLA
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000288,PILA GRANDE,PILA GRANDE
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000326,TIERRA DE GOMEZ,TIERRA DE GOMEZ
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000261,MONJAS,MONJAS
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000181,COPER,COPER
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000440,MONJAS ALTO,MONJAS ALTO
MONIQUIRÁ,215469000083,INSTITUCIÓN EDUCATIVA MARCO FIDEL SUAREZ,215469000474,MONJAS MEDIO,MONJAS MEDIO
MONIQUIRÁ,215469000091,INSTITUCIÓN EDUCATIVA TECNICA JORDAN,215469000091,INSTITUCIÓN EDUCATIVA TECNICA JORDAN SEDE PRINCIPAL,JORDAN BAJO SECTOR BERLIN
MONIQUIRÁ,215469000091,INSTITUCIÓN EDUCATIVA TECNICA JORDAN,215469000237,CANOAS Y SAN RAFAEL,CANOAS Y SAN RAFAEL
MONIQUIRÁ,215469000091,INSTITUCIÓN EDUCATIVA TECNICA JORDAN,215469000270,COLEGIO DE EDUCACION BASICA PEREIRA,JORDAN
MONIQUIRÁ,215469000091,INSTITUCIÓN EDUCATIVA TECNICA JORDAN,215469000164,JORDAN,JORDAN ALTO
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000113,INSTITUCIÓN EDUCATIVA SERAFIN LUENGAS CHACON  SEDE PRINCIPAL,SAN VICENTE
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000121,MACIEGAL,MACIEGAL
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000491,MONTIJO,SAN VICENTE BAJO
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000482,POTRERO GRANDE,POTRERO GRANDE
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000296,PUEBLO VIEJO,PUEBLO VIEJO
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000415,SAN ESTEBAN,SAN ESTEBAN
MONIQUIRÁ,215469000113,INSTITUCIÓN  EDUCATIVA SERAFIN LUENGAS CHACON,215469000318,SAN VICENTE,SAN VICENTE
MONIQUIRÁ,215469000156,INSTITUCIÓN EDUCATIVA LA LAJA,215469000156,INSTITUCIÓN EDUCATIVA  LA LAJA SEDE PRINCIPAL,LA LAJA
MONIQUIRÁ,215469000156,INSTITUCIÓN EDUCATIVA LA LAJA,215469000130,LA HOYA,LA HOYA
MONIQUIRÁ,215469000156,INSTITUCIÓN EDUCATIVA LA LAJA,215469000245,DANILO DE JESUS PINILLA MONROY,AJIZAL
MONIQUIRÁ,215469000342,INSTITUCIÓN EDUCATIVA SAN ALBERTO MAGNO,215469000342,INSTITUCIÓN  EDUCATIVA SAN ALBERTO MAGNO - SEDE PRINCIPAL,UBAZA
MONIQUIRÁ,215469000342,INSTITUCIÓN EDUCATIVA SAN ALBERTO MAGNO,215469000105,NEVAL Y CRUCES,NEVAL Y CRUCES
MOTAVITA,115476000124,INSTITUCIÓN EDUCATIVA TECNICA  SANTA CRUZ DE MOTAVITA,215476000072,RISTA,RISTA
MOTAVITA,115476000124,INSTITUCIÓN EDUCATIVA TECNICA  SANTA CRUZ DE MOTAVITA,215476000030,CARBONERA,CARBONERA
MOTAVITA,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS SEDE PRINCIPAL,MOTAVITA SOTE PANELAS
MOTAVITA,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS,215476000064,VERSALLES,VERSALLES
MOTAVITA,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS,415476000110,FRUTILLAL,FRUTILLAL
MOTAVITA,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS,215476000099,QUEBRADA HONDA,QUEBRADA HONDA
MOTAVITA,215476000013,INSTITUCIÓN EDUCATIVA TECNICA AMBIENTAL SOTE PANELAS,215476000137,BARRO HONDO,BARRO HONDO
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000125,BETANIA,BETANIA
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000419,CAJON GRANDE,CAJON
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000451,MANDARINOS,GUAZO
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000117,GUAZO,GUAZO
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000087,CUINCHA,CUINCHA
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000303,PEDREGAL,PEDREGAL
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000290,SURATA,SURATA
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000052,EL TABLON,TABLON
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000061,ISABI,ISABI
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000133,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA NAVAL SEDE PRINCIPAL,PAUNITA
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000508,SAN ANTONIO,SURATA
MUZO,215480000133,INSTITUCIÓN EDUCATIVA NUESTRASEÑORA DE LA NAVAL,215480000079,VERDUN,VERDUN
MUZO,315480000341,INSTITUCIÓN EDUCATIVA SAN MARCOS,215480000109,EGIDOS,EGIDOS
MUZO,315480000341,INSTITUCIÓN EDUCATIVA SAN MARCOS,215480000427,NIAUNZA,NIAUNZA
MUZO,315480000341,INSTITUCIÓN EDUCATIVA SAN MARCOS,215480000095,AGUITA ALTA,AGUITA ALTA
MUZO,315480000341,INSTITUCIÓN EDUCATIVA SAN MARCOS,215480000389,MISUCHA,MISUCHA
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,415480000400,INSTITUCIÓN  EDUCATIVA CONCHA MEDINA DE SILVA SEDE PRINCIPAL,SABRIPA
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,215480000273,GUADUALON BAJO,GUADUALON
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,415480000655,LA ISLA,SABRIPA
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,215480000222,SABRIPA,SABRIPA
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,215480000648,PAITA,CUINCHA
MUZO,415480000400,INSTITUCIÓN EDUCATIVA  CONCHA MEDINA DE SILVA,215480000371,LA CAÑADA,LA CAÑADA
NOBSA,115491000017,INSTITUCIÓN EDUCATIVA TECNICA  DE NOBSA,215491000275,SAN MARTIN,SAN MARTIN
NOBSA,115491000017,INSTITUCIÓN EDUCATIVA TECNICA  DE NOBSA,215491000119,DICHO,DICHO
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000152,JABONERA,JABONERA
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000080,PAVAQUIRA,PAVAQUIRA
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000144,COLEGIO DE EDUCACIÓN BASICA GONZALO SUAREZ RENDON,TEJAR ABAJO
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000055,GABRIELA MISTRAL,POTREROS
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000101,SORCA ABAJO,APOSENTOS
NUEVO COLÓN,115494000131,INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DE LA ANTIGUA,215494000071,SORCA ARRIBA,SORCA
NUEVO COLÓN,215494000063,INSTITUCIÓN EDUCATIVA LLANO GRANDE,215494000063,INSTITUCIÓN EDUCATIVA   LLANO GRANDE SEDE PRINCIPAL,LLANO GRANDE
NUEVO COLÓN,215494000063,INSTITUCIÓN EDUCATIVA LLANO GRANDE,215494000098,CARBONERA,CARBONERA
NUEVO COLÓN,215494000063,INSTITUCIÓN EDUCATIVA LLANO GRANDE,215494000110,ALFARAS,ALFARAS
NUEVO COLÓN,215494000063,INSTITUCIÓN EDUCATIVA LLANO GRANDE,215494000179,EL UVO,EL UVO
NUEVO COLÓN,215494000063,INSTITUCIÓN EDUCATIVA LLANO GRANDE,215494000225,ZAPATERO,ZAPATERO
OICATA,115500000084,INSTITUCION EDUCATIVA NICOLAS CUERVO Y ROJAS,215500000011,PORAVITA,PORAVITA
OICATA,115500000084,INSTITUCION EDUCATIVA NICOLAS CUERVO Y ROJAS,215500000046,SAN PEDRO,FORANTIVA
OICATA,115500000084,INSTITUCION EDUCATIVA NICOLAS CUERVO Y ROJAS,215500000119,EL LLANO,GUINTIVA
OICATA,115500000084,INSTITUCION EDUCATIVA NICOLAS CUERVO Y ROJAS,215500000038,CAIBOCA,GUINTIVA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000157,LOS BANCOS,LOS BANCOS
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000068,PIZARRA BOLIVAR,PIZARRA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000203,PALENQUE,PALENQUE
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000246,EL ROBLE,EL ROBLE
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000556,CORTADERAL,CORTADERAL
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000840,VISTA HERMOSA,MANCA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000211,BUENOS AIRES,BUENOS AIRES
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000327,BARROBLANCO,BARROBLANCO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000084,ALTOSANO,ALTOSANO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000114,SAN ANTONIO DE LA COBRE,SAN ANTONIO DE LA COBRE
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000513,CAYETANO VASQUEZ,LA FLORIDA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000751,CAMBUCO,CAMBUCO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000106,TEUSAQUILLO,TEUSAQUILLO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000165,EL ENCANTO,EL ENCANTO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000301,LA LAGUNA,LA LAGUNA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000319,BUZAL,BUZAL
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000726,SABRIPA LA NUEVA,SABRIPA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000050,BUENAVISTA,BUENAVISTA
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000181,PLATANILLAL,PLATANILLAL
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000190,EL RAMAL,EL RAMAL
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000271,LA LLANO,LA LLANO
OTANCHE,115507000012,INSTITUCIÓN EDUCATIVA SAN IGNACIO DE LOYOLA,215507000734,SEVILLA LA NUEVA,SEVILLA
